DrugId:START_ID(Drug),Relation:TYPE,ProteinId:END_ID(Protein),RelationName,Action
DB00363,DrugToProtein,Q9NYX4,Target,Partial agonist
DB00363,DrugToProtein,P09211,Target,Partial agonist
DB00363,DrugToProtein,Q9UBS5,Target,Partial agonist
DB00363,DrugToProtein,O75899,Target,Partial agonist
DB00363,DrugToProtein,P14867,Target,Partial agonist
DB00363,DrugToProtein,P18505,Target,Partial agonist
DB00363,DrugToProtein,Q8N1C3,Target,Partial agonist
DB00363,DrugToProtein,P21728,Target,Unknown
DB00363,DrugToProtein,P14416,Target,Unknown
DB00363,DrugToProtein,P35462,Target,Unknown
DB00363,DrugToProtein,P21917,Target,Unknown
DB00363,DrugToProtein,P21918,Target,Unknown
DB00363,DrugToProtein,P08908,Target,Unknown
DB00363,DrugToProtein,P28222,Target,Unknown
DB00363,DrugToProtein,P28221,Target,Unknown
DB00363,DrugToProtein,P28566,Target,Unknown
DB00363,DrugToProtein,P28223,Target,Unknown
DB00363,DrugToProtein,P46098,Target,Unknown
DB00363,DrugToProtein,P28335,Target,Unknown
DB00363,DrugToProtein,P50406,Target,Unknown
DB00363,DrugToProtein,P34969,Target,Unknown
DB00363,DrugToProtein,P18825,Target,Unknown
DB00363,DrugToProtein,P35367,Target,Unknown
DB00363,DrugToProtein,Q9H3N8,Target,Unknown
DB00363,DrugToProtein,P35348,Target,Unknown
DB00363,DrugToProtein,P35368,Target,Unknown
DB00363,DrugToProtein,P08913,Target,Unknown
DB00363,DrugToProtein,P18089,Target,Unknown
DB00363,DrugToProtein,P11229,Target,Unknown
DB00363,DrugToProtein,P08172,Target,Unknown
DB00363,DrugToProtein,P20309,Target,Unknown
DB00363,DrugToProtein,P08173,Target,Unknown
DB00363,DrugToProtein,P08912,Target,Unknown
DB00363,DrugToProtein,Q9NYX4,Target,Unknown
DB00363,DrugToProtein,P09211,Target,Unknown
DB00363,DrugToProtein,Q9UBS5,Target,Unknown
DB00363,DrugToProtein,O75899,Target,Unknown
DB00363,DrugToProtein,P14867,Target,Unknown
DB00363,DrugToProtein,P18505,Target,Unknown
DB00363,DrugToProtein,Q8N1C3,Target,Unknown
DB00363,DrugToProtein,P21728,Target,Positive modulator
DB00363,DrugToProtein,P14416,Target,Positive modulator
DB00363,DrugToProtein,P35462,Target,Positive modulator
DB00363,DrugToProtein,P21917,Target,Positive modulator
DB00363,DrugToProtein,P21918,Target,Positive modulator
DB00363,DrugToProtein,P08908,Target,Positive modulator
DB00363,DrugToProtein,P28222,Target,Positive modulator
DB00363,DrugToProtein,P28221,Target,Positive modulator
DB00363,DrugToProtein,P28566,Target,Positive modulator
DB00363,DrugToProtein,P28223,Target,Positive modulator
DB00363,DrugToProtein,P46098,Target,Positive modulator
DB00363,DrugToProtein,P28335,Target,Positive modulator
DB00363,DrugToProtein,P50406,Target,Positive modulator
DB00363,DrugToProtein,P34969,Target,Positive modulator
DB00363,DrugToProtein,P18825,Target,Positive modulator
DB00363,DrugToProtein,P35367,Target,Positive modulator
DB00363,DrugToProtein,Q9H3N8,Target,Positive modulator
DB00363,DrugToProtein,P35348,Target,Positive modulator
DB00363,DrugToProtein,P35368,Target,Positive modulator
DB00363,DrugToProtein,P08913,Target,Positive modulator
DB00363,DrugToProtein,P18089,Target,Positive modulator
DB00363,DrugToProtein,P11229,Target,Positive modulator
DB00363,DrugToProtein,P08172,Target,Positive modulator
DB00363,DrugToProtein,P20309,Target,Positive modulator
DB00363,DrugToProtein,P08173,Target,Positive modulator
DB00363,DrugToProtein,P08912,Target,Positive modulator
DB00363,DrugToProtein,Q9NYX4,Target,Positive modulator
DB00363,DrugToProtein,P09211,Target,Positive modulator
DB00363,DrugToProtein,Q9UBS5,Target,Positive modulator
DB00363,DrugToProtein,O75899,Target,Positive modulator
DB00363,DrugToProtein,P14867,Target,Positive modulator
DB00363,DrugToProtein,P18505,Target,Positive modulator
DB00363,DrugToProtein,Q8N1C3,Target,Positive modulator
DB00364,DrugToProtein,P0DJD9,Target,Inhibitor
DB00364,DrugToProtein,P09038,Target,Inhibitor
DB00364,DrugToProtein,P01133,Target,Inhibitor
DB00364,DrugToProtein,P02671,Target,Inhibitor
DB00364,DrugToProtein,P02675,Target,Inhibitor
DB00364,DrugToProtein,P02679,Target,Inhibitor
DB00364,DrugToProtein,P0DJD9,Target,Agonist
DB00364,DrugToProtein,P09038,Target,Agonist
DB00364,DrugToProtein,P01133,Target,Agonist
DB00364,DrugToProtein,P02671,Target,Agonist
DB00364,DrugToProtein,P02675,Target,Agonist
DB00364,DrugToProtein,P02679,Target,Agonist
DB00364,DrugToProtein,P0DJD9,Target,Inducer
DB00364,DrugToProtein,P09038,Target,Inducer
DB00364,DrugToProtein,P01133,Target,Inducer
DB00364,DrugToProtein,P02671,Target,Inducer
DB00364,DrugToProtein,P02675,Target,Inducer
DB00364,DrugToProtein,P02679,Target,Inducer
DB00364,DrugToProtein,P0DJD9,Target,Binder
DB00364,DrugToProtein,P09038,Target,Binder
DB00364,DrugToProtein,P01133,Target,Binder
DB00364,DrugToProtein,P02671,Target,Binder
DB00364,DrugToProtein,P02675,Target,Binder
DB00364,DrugToProtein,P02679,Target,Binder
DB00366,DrugToProtein,P35367,Target,Antagonist
DB00366,DrugToProtein,Q14994,Target,Antagonist
DB00366,DrugToProtein,P11229,Target,Antagonist
DB00366,DrugToProtein,P08172,Target,Antagonist
DB00366,DrugToProtein,P20309,Target,Antagonist
DB00366,DrugToProtein,P08173,Target,Antagonist
DB00366,DrugToProtein,P08912,Target,Antagonist
DB00366,DrugToProtein,P35367,Target,Unknown
DB00366,DrugToProtein,Q14994,Target,Unknown
DB00366,DrugToProtein,P11229,Target,Unknown
DB00366,DrugToProtein,P08172,Target,Unknown
DB00366,DrugToProtein,P20309,Target,Unknown
DB00366,DrugToProtein,P08173,Target,Unknown
DB00366,DrugToProtein,P08912,Target,Unknown
DB00367,DrugToProtein,P06401,Target,Modulator
DB00367,DrugToProtein,P18405,Target,Modulator
DB00367,DrugToProtein,P03372,Target,Modulator
DB00367,DrugToProtein,P10275,Target,Modulator
DB00367,DrugToProtein,P04278,Target,Modulator
DB00367,DrugToProtein,P04150,Target,Modulator
DB00367,DrugToProtein,P06401,Target,Inhibitor
DB00367,DrugToProtein,P18405,Target,Inhibitor
DB00367,DrugToProtein,P03372,Target,Inhibitor
DB00367,DrugToProtein,P10275,Target,Inhibitor
DB00367,DrugToProtein,P04278,Target,Inhibitor
DB00367,DrugToProtein,P04150,Target,Inhibitor
DB00367,DrugToProtein,P06401,Target,Other/unknown
DB00367,DrugToProtein,P18405,Target,Other/unknown
DB00367,DrugToProtein,P03372,Target,Other/unknown
DB00367,DrugToProtein,P10275,Target,Other/unknown
DB00367,DrugToProtein,P04278,Target,Other/unknown
DB00367,DrugToProtein,P04150,Target,Other/unknown
DB00367,DrugToProtein,P06401,Target,Binder
DB00367,DrugToProtein,P18405,Target,Binder
DB00367,DrugToProtein,P03372,Target,Binder
DB00367,DrugToProtein,P10275,Target,Binder
DB00367,DrugToProtein,P04278,Target,Binder
DB00367,DrugToProtein,P04150,Target,Binder
DB00368,DrugToProtein,P35348,Target,Agonist
DB00368,DrugToProtein,P35368,Target,Agonist
DB00368,DrugToProtein,P25100,Target,Agonist
DB00368,DrugToProtein,P08913,Target,Agonist
DB00368,DrugToProtein,P18089,Target,Agonist
DB00368,DrugToProtein,P18825,Target,Agonist
DB00368,DrugToProtein,P08588,Target,Agonist
DB00368,DrugToProtein,P07550,Target,Agonist
DB00368,DrugToProtein,P13945,Target,Agonist
DB00368,DrugToProtein,P00439,Target,Agonist
DB00368,DrugToProtein,Q05940,Target,Agonist
DB00368,DrugToProtein,P54219,Target,Agonist
DB00368,DrugToProtein,P35348,Target,Inhibitor
DB00368,DrugToProtein,P35368,Target,Inhibitor
DB00368,DrugToProtein,P25100,Target,Inhibitor
DB00368,DrugToProtein,P08913,Target,Inhibitor
DB00368,DrugToProtein,P18089,Target,Inhibitor
DB00368,DrugToProtein,P18825,Target,Inhibitor
DB00368,DrugToProtein,P08588,Target,Inhibitor
DB00368,DrugToProtein,P07550,Target,Inhibitor
DB00368,DrugToProtein,P13945,Target,Inhibitor
DB00368,DrugToProtein,P00439,Target,Inhibitor
DB00368,DrugToProtein,Q05940,Target,Inhibitor
DB00368,DrugToProtein,P54219,Target,Inhibitor
DB00368,DrugToProtein,P35348,Target,Binder
DB00368,DrugToProtein,P35368,Target,Binder
DB00368,DrugToProtein,P25100,Target,Binder
DB00368,DrugToProtein,P08913,Target,Binder
DB00368,DrugToProtein,P18089,Target,Binder
DB00368,DrugToProtein,P18825,Target,Binder
DB00368,DrugToProtein,P08588,Target,Binder
DB00368,DrugToProtein,P07550,Target,Binder
DB00368,DrugToProtein,P13945,Target,Binder
DB00368,DrugToProtein,P00439,Target,Binder
DB00368,DrugToProtein,Q05940,Target,Binder
DB00368,DrugToProtein,P54219,Target,Binder
DB00370,DrugToProtein,P28223,Target,Antagonist
DB00370,DrugToProtein,P08913,Target,Antagonist
DB00370,DrugToProtein,P35348,Target,Antagonist
DB00370,DrugToProtein,P35368,Target,Antagonist
DB00370,DrugToProtein,P25100,Target,Antagonist
DB00370,DrugToProtein,P28335,Target,Antagonist
DB00370,DrugToProtein,P41145,Target,Antagonist
DB00370,DrugToProtein,P35367,Target,Antagonist
DB00370,DrugToProtein,P28223,Target,Agonist
DB00370,DrugToProtein,P08913,Target,Agonist
DB00370,DrugToProtein,P35348,Target,Agonist
DB00370,DrugToProtein,P35368,Target,Agonist
DB00370,DrugToProtein,P25100,Target,Agonist
DB00370,DrugToProtein,P28335,Target,Agonist
DB00370,DrugToProtein,P41145,Target,Agonist
DB00370,DrugToProtein,P35367,Target,Agonist
DB00371,DrugToProtein,P14867,Target,Positive allosteric modulator
DB00371,DrugToProtein,P47869,Target,Positive allosteric modulator
DB00371,DrugToProtein,P34903,Target,Positive allosteric modulator
DB00371,DrugToProtein,P48169,Target,Positive allosteric modulator
DB00371,DrugToProtein,P31644,Target,Positive allosteric modulator
DB00371,DrugToProtein,Q16445,Target,Positive allosteric modulator
DB00371,DrugToProtein,P18505,Target,Positive allosteric modulator
DB00371,DrugToProtein,P47870,Target,Positive allosteric modulator
DB00371,DrugToProtein,P28472,Target,Positive allosteric modulator
DB00371,DrugToProtein,O14764,Target,Positive allosteric modulator
DB00371,DrugToProtein,P78334,Target,Positive allosteric modulator
DB00371,DrugToProtein,Q8N1C3,Target,Positive allosteric modulator
DB00371,DrugToProtein,P18507,Target,Positive allosteric modulator
DB00371,DrugToProtein,Q99928,Target,Positive allosteric modulator
DB00371,DrugToProtein,O00591,Target,Positive allosteric modulator
DB00371,DrugToProtein,Q9UN88,Target,Positive allosteric modulator
DB00371,DrugToProtein,P14867,Target,Agonist
DB00371,DrugToProtein,P47869,Target,Agonist
DB00371,DrugToProtein,P34903,Target,Agonist
DB00371,DrugToProtein,P48169,Target,Agonist
DB00371,DrugToProtein,P31644,Target,Agonist
DB00371,DrugToProtein,Q16445,Target,Agonist
DB00371,DrugToProtein,P18505,Target,Agonist
DB00371,DrugToProtein,P47870,Target,Agonist
DB00371,DrugToProtein,P28472,Target,Agonist
DB00371,DrugToProtein,O14764,Target,Agonist
DB00371,DrugToProtein,P78334,Target,Agonist
DB00371,DrugToProtein,Q8N1C3,Target,Agonist
DB00371,DrugToProtein,P18507,Target,Agonist
DB00371,DrugToProtein,Q99928,Target,Agonist
DB00371,DrugToProtein,O00591,Target,Agonist
DB00371,DrugToProtein,Q9UN88,Target,Agonist
DB00372,DrugToProtein,P14416,Target,Antagonist
DB00373,DrugToProtein,P08588,Target,Antagonist
DB00373,DrugToProtein,P07550,Target,Antagonist
DB00373,DrugToProtein,P08588,Target,Unknown
DB00373,DrugToProtein,P07550,Target,Unknown
DB00374,DrugToProtein,P43119,Target,Agonist
DB00374,DrugToProtein,P43116,Target,Agonist
DB00374,DrugToProtein,Q13258,Target,Agonist
DB00374,DrugToProtein,Q03181,Target,Agonist
DB00374,DrugToProtein,Q9H244,Target,Agonist
DB00376,DrugToProtein,P11229,Target,Antagonist
DB00376,DrugToProtein,P08172,Target,Antagonist
DB00376,DrugToProtein,P20309,Target,Antagonist
DB00376,DrugToProtein,P08173,Target,Antagonist
DB00376,DrugToProtein,P08912,Target,Antagonist
DB00377,DrugToProtein,P46098,Target,Antagonist
DB00378,DrugToProtein,P06401,Target,Agonist
DB00379,DrugToProtein,Q14524,Target,Inhibitor
DB00379,DrugToProtein,P35869,Target,Inhibitor
DB00379,DrugToProtein,Q14524,Target,Agonist
DB00379,DrugToProtein,P35869,Target,Agonist
DB00380,DrugToProtein,P11388,Target,Inhibitor
DB00380,DrugToProtein,Q02880,Target,Inhibitor
DB00380,DrugToProtein,P11388,Target,Unknown
DB00380,DrugToProtein,Q02880,Target,Unknown
DB00381,DrugToProtein,Q13936,Target,Inhibitor
DB00381,DrugToProtein,Q9P0X4,Target,Inhibitor
DB00381,DrugToProtein,Q00975,Target,Inhibitor
DB00381,DrugToProtein,Q02641,Target,Inhibitor
DB00381,DrugToProtein,Q8IZS8,Target,Inhibitor
DB00381,DrugToProtein,P00915,Target,Inhibitor
DB00381,DrugToProtein,P17405,Target,Inhibitor
DB00382,DrugToProtein,P06276,Target,Inhibitor
DB00382,DrugToProtein,P22303,Target,Inhibitor
DB00382,DrugToProtein,P23141,Target,Inhibitor
DB00382,DrugToProtein,P06276,Target,Unknown
DB00382,DrugToProtein,P22303,Target,Unknown
DB00382,DrugToProtein,P23141,Target,Unknown
DB00383,DrugToProtein,P20309,Target,Antagonist
DB00383,DrugToProtein,P11229,Target,Antagonist
DB00383,DrugToProtein,P08172,Target,Antagonist
DB00384,DrugToProtein,P51170,Target,Inhibitor
DB00384,DrugToProtein,P37088,Target,Inhibitor
DB00384,DrugToProtein,P51168,Target,Inhibitor
DB00384,DrugToProtein,P51172,Target,Inhibitor
DB00385,DrugToProtein,P11388,Target,Intercalation
DB00385,DrugToProtein,P11388,Target,Inhibitor
DB00387,DrugToProtein,P20309,Target,Antagonist
DB00387,DrugToProtein,P11229,Target,Antagonist
DB00387,DrugToProtein,P08172,Target,Antagonist
DB00387,DrugToProtein,P08173,Target,Antagonist
DB00388,DrugToProtein,P35348,Target,Agonist
DB00388,DrugToProtein,P35368,Target,Agonist
DB00388,DrugToProtein,P25100,Target,Agonist
DB00389,DrugToProtein,P07202,Target,Inhibitor
DB00390,DrugToProtein,P05023,Target,Inhibitor
DB00391,DrugToProtein,P14416,Target,Antagonist
DB00391,DrugToProtein,P35462,Target,Antagonist
DB00391,DrugToProtein,P00918,Target,Antagonist
DB00391,DrugToProtein,P07451,Target,Antagonist
DB00391,DrugToProtein,P21917,Target,Antagonist
DB00391,DrugToProtein,P14416,Target,Inhibitor
DB00391,DrugToProtein,P35462,Target,Inhibitor
DB00391,DrugToProtein,P00918,Target,Inhibitor
DB00391,DrugToProtein,P07451,Target,Inhibitor
DB00391,DrugToProtein,P21917,Target,Inhibitor
DB00392,DrugToProtein,P11229,Target,Antagonist
DB00392,DrugToProtein,Q8TCU5,Target,Antagonist
DB00392,DrugToProtein,P08172,Target,Antagonist
DB00393,DrugToProtein,Q13936,Target,Inhibitor
DB00393,DrugToProtein,Q01668,Target,Inhibitor
DB00393,DrugToProtein,O60840,Target,Inhibitor
DB00393,DrugToProtein,Q13698,Target,Inhibitor
DB00393,DrugToProtein,Q02641,Target,Inhibitor
DB00393,DrugToProtein,Q08289,Target,Inhibitor
DB00393,DrugToProtein,P54284,Target,Inhibitor
DB00393,DrugToProtein,O00305,Target,Inhibitor
DB00393,DrugToProtein,P08235,Target,Inhibitor
DB00393,DrugToProtein,P35869,Target,Inhibitor
DB00393,DrugToProtein,Q13936,Target,Antagonist
DB00393,DrugToProtein,Q01668,Target,Antagonist
DB00393,DrugToProtein,O60840,Target,Antagonist
DB00393,DrugToProtein,Q13698,Target,Antagonist
DB00393,DrugToProtein,Q02641,Target,Antagonist
DB00393,DrugToProtein,Q08289,Target,Antagonist
DB00393,DrugToProtein,P54284,Target,Antagonist
DB00393,DrugToProtein,O00305,Target,Antagonist
DB00393,DrugToProtein,P08235,Target,Antagonist
DB00393,DrugToProtein,P35869,Target,Antagonist
DB00393,DrugToProtein,Q13936,Target,Agonist
DB00393,DrugToProtein,Q01668,Target,Agonist
DB00393,DrugToProtein,O60840,Target,Agonist
DB00393,DrugToProtein,Q13698,Target,Agonist
DB00393,DrugToProtein,Q02641,Target,Agonist
DB00393,DrugToProtein,Q08289,Target,Agonist
DB00393,DrugToProtein,P54284,Target,Agonist
DB00393,DrugToProtein,O00305,Target,Agonist
DB00393,DrugToProtein,P08235,Target,Agonist
DB00393,DrugToProtein,P35869,Target,Agonist
DB00394,DrugToProtein,P04150,Target,Agonist
DB00395,DrugToProtein,P14867,Target,Activator
DB00395,DrugToProtein,P47870,Target,Activator
DB00395,DrugToProtein,P18507,Target,Activator
DB00395,DrugToProtein,P31644,Target,Activator
DB00395,DrugToProtein,P34903,Target,Activator
DB00395,DrugToProtein,P14867,Target,Modulator
DB00395,DrugToProtein,P47870,Target,Modulator
DB00395,DrugToProtein,P18507,Target,Modulator
DB00395,DrugToProtein,P31644,Target,Modulator
DB00395,DrugToProtein,P34903,Target,Modulator
DB00395,DrugToProtein,P14867,Target,Unknown
DB00395,DrugToProtein,P47870,Target,Unknown
DB00395,DrugToProtein,P18507,Target,Unknown
DB00395,DrugToProtein,P31644,Target,Unknown
DB00395,DrugToProtein,P34903,Target,Unknown
DB00396,DrugToProtein,P06401,Target,Agonist
DB00396,DrugToProtein,P08235,Target,Agonist
DB00396,DrugToProtein,P03372,Target,Agonist
DB00396,DrugToProtein,P05093,Target,Agonist
DB00396,DrugToProtein,P41145,Target,Agonist
DB00396,DrugToProtein,P02763,Target,Agonist
DB00396,DrugToProtein,P04150,Target,Agonist
DB00396,DrugToProtein,P10275,Target,Agonist
DB00396,DrugToProtein,P04278,Target,Agonist
DB00396,DrugToProtein,Q92731,Target,Agonist
DB00396,DrugToProtein,P06401,Target,Antagonist
DB00396,DrugToProtein,P08235,Target,Antagonist
DB00396,DrugToProtein,P03372,Target,Antagonist
DB00396,DrugToProtein,P05093,Target,Antagonist
DB00396,DrugToProtein,P41145,Target,Antagonist
DB00396,DrugToProtein,P02763,Target,Antagonist
DB00396,DrugToProtein,P04150,Target,Antagonist
DB00396,DrugToProtein,P10275,Target,Antagonist
DB00396,DrugToProtein,P04278,Target,Antagonist
DB00396,DrugToProtein,Q92731,Target,Antagonist
DB00396,DrugToProtein,P06401,Target,Substrate
DB00396,DrugToProtein,P08235,Target,Substrate
DB00396,DrugToProtein,P03372,Target,Substrate
DB00396,DrugToProtein,P05093,Target,Substrate
DB00396,DrugToProtein,P41145,Target,Substrate
DB00396,DrugToProtein,P02763,Target,Substrate
DB00396,DrugToProtein,P04150,Target,Substrate
DB00396,DrugToProtein,P10275,Target,Substrate
DB00396,DrugToProtein,P04278,Target,Substrate
DB00396,DrugToProtein,Q92731,Target,Substrate
DB00396,DrugToProtein,P06401,Target,Activator
DB00396,DrugToProtein,P08235,Target,Activator
DB00396,DrugToProtein,P03372,Target,Activator
DB00396,DrugToProtein,P05093,Target,Activator
DB00396,DrugToProtein,P41145,Target,Activator
DB00396,DrugToProtein,P02763,Target,Activator
DB00396,DrugToProtein,P04150,Target,Activator
DB00396,DrugToProtein,P10275,Target,Activator
DB00396,DrugToProtein,P04278,Target,Activator
DB00396,DrugToProtein,Q92731,Target,Activator
DB00396,DrugToProtein,P06401,Target,Binder
DB00396,DrugToProtein,P08235,Target,Binder
DB00396,DrugToProtein,P03372,Target,Binder
DB00396,DrugToProtein,P05093,Target,Binder
DB00396,DrugToProtein,P41145,Target,Binder
DB00396,DrugToProtein,P02763,Target,Binder
DB00396,DrugToProtein,P04150,Target,Binder
DB00396,DrugToProtein,P10275,Target,Binder
DB00396,DrugToProtein,P04278,Target,Binder
DB00396,DrugToProtein,Q92731,Target,Binder
DB00396,DrugToProtein,P06401,Target,Partial agonist
DB00396,DrugToProtein,P08235,Target,Partial agonist
DB00396,DrugToProtein,P03372,Target,Partial agonist
DB00396,DrugToProtein,P05093,Target,Partial agonist
DB00396,DrugToProtein,P41145,Target,Partial agonist
DB00396,DrugToProtein,P02763,Target,Partial agonist
DB00396,DrugToProtein,P04150,Target,Partial agonist
DB00396,DrugToProtein,P10275,Target,Partial agonist
DB00396,DrugToProtein,P04278,Target,Partial agonist
DB00396,DrugToProtein,Q92731,Target,Partial agonist
DB00397,DrugToProtein,P21728,Target,Partial agonist
DB00397,DrugToProtein,P08588,Target,Partial agonist
DB00397,DrugToProtein,P07550,Target,Partial agonist
DB00397,DrugToProtein,P08913,Target,Partial agonist
DB00397,DrugToProtein,P18089,Target,Partial agonist
DB00397,DrugToProtein,P18825,Target,Partial agonist
DB00397,DrugToProtein,P21728,Target,Agonist
DB00397,DrugToProtein,P08588,Target,Agonist
DB00397,DrugToProtein,P07550,Target,Agonist
DB00397,DrugToProtein,P08913,Target,Agonist
DB00397,DrugToProtein,P18089,Target,Agonist
DB00397,DrugToProtein,P18825,Target,Agonist
DB00397,DrugToProtein,P21728,Target,Unknown
DB00397,DrugToProtein,P08588,Target,Unknown
DB00397,DrugToProtein,P07550,Target,Unknown
DB00397,DrugToProtein,P08913,Target,Unknown
DB00397,DrugToProtein,P18089,Target,Unknown
DB00397,DrugToProtein,P18825,Target,Unknown
DB00398,DrugToProtein,P15056,Target,Inhibitor
DB00398,DrugToProtein,P04049,Target,Inhibitor
DB00398,DrugToProtein,P35916,Target,Inhibitor
DB00398,DrugToProtein,P35968,Target,Inhibitor
DB00398,DrugToProtein,P17948,Target,Inhibitor
DB00398,DrugToProtein,P36888,Target,Inhibitor
DB00398,DrugToProtein,P09619,Target,Inhibitor
DB00398,DrugToProtein,P10721,Target,Inhibitor
DB00398,DrugToProtein,P11362,Target,Inhibitor
DB00398,DrugToProtein,P07949,Target,Inhibitor
DB00398,DrugToProtein,P15056,Target,Antagonist
DB00398,DrugToProtein,P04049,Target,Antagonist
DB00398,DrugToProtein,P35916,Target,Antagonist
DB00398,DrugToProtein,P35968,Target,Antagonist
DB00398,DrugToProtein,P17948,Target,Antagonist
DB00398,DrugToProtein,P36888,Target,Antagonist
DB00398,DrugToProtein,P09619,Target,Antagonist
DB00398,DrugToProtein,P10721,Target,Antagonist
DB00398,DrugToProtein,P11362,Target,Antagonist
DB00398,DrugToProtein,P07949,Target,Antagonist
DB00399,DrugToProtein,O95749,Target,Inhibitor
DB00399,DrugToProtein,P14324,Target,Inhibitor
DB00399,DrugToProtein,O95749,Target,Antagonist
