GoId:ID(GO),GoTermName,GoTermType,:LABEL
18483,6-oxohexanoate dehydrogenase activity,Molecular_function,GO
18484,4-hydroxybenzaldehyde dehydrogenase (nad+) activity,Molecular_function,GO
18485,Salicylaldehyde dehydrogenase (nad+) activity,Molecular_function,GO
18486,2-butanone oxidase activity,Molecular_function,GO
18487,Vanillate o-demethylase (anaerobic) activity,Molecular_function,GO
18488,Aryl-aldehyde oxidase activity,Molecular_function,GO
18489,Vanillate monooxygenase activity,Molecular_function,GO
18490,4-hydroxyphenylpyruvate oxidase activity,Molecular_function,GO
18491,2-oxobutyrate synthase activity,Molecular_function,GO
18493,Formylmethanofuran dehydrogenase activity,Molecular_function,GO
18494,Carvone reductase activity,Molecular_function,GO
18495,2-hydroxycyclohexane-1-carboxyl-coa dehydrogenase activity,Molecular_function,GO
18496,"2,6-dihydroxycyclohexane-1-carboxyl-coa dehydrogenase activity",Molecular_function,GO
18497,"1-chloro-2,2-bis(4-chlorophenyl)ethane dehydrogenase activity",Molecular_function,GO
18498,"2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase activity",Molecular_function,GO
18499,"Cis-2,3-dihydrodiol ddt dehydrogenase activity",Molecular_function,GO
18500,"Trans-9r,10r-dihydrodiolphenanthrene dehydrogenase activity",Molecular_function,GO
18501,Cis-chlorobenzene dihydrodiol dehydrogenase activity,Molecular_function,GO
18502,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase activity",Molecular_function,GO
18503,"Trans-1,2-dihydrodiolphenanthrene dehydrogenase activity",Molecular_function,GO
18504,"Cis-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",Molecular_function,GO
18505,"Cis-1,2-dihydro-1,2-dihydroxynaphthalene dehydrogenase activity",Molecular_function,GO
18506,Maleylacetate reductase activity,Molecular_function,GO
18507,"Cis-3,4-dihydrophenanthrene-3,4-diol dehydrogenase activity",Molecular_function,GO
18509,"Cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase activity",Molecular_function,GO
18510,Phloroglucinol reductase activity,Molecular_function,GO
18511,"2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase activity",Molecular_function,GO
18513,Dibenzothiophene dihydrodiol dehydrogenase activity,Molecular_function,GO
18515,Pimeloyl-coa dehydrogenase activity,Molecular_function,GO
18516,"2,4-dichlorobenzoyl-coa reductase activity",Molecular_function,GO
18517,"Phthalate 4,5-cis-dihydrodiol dehydrogenase activity",Molecular_function,GO
18518,"5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline dehydrogenase activity",Molecular_function,GO
18519,Cis-dihydroethylcatechol dehydrogenase activity,Molecular_function,GO
18520,"Cis-1,2-dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate dehydrogenase activity",Molecular_function,GO
18521,"1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate dehydrogenase activity",Molecular_function,GO
18522,Benzoyl-coa reductase activity,Molecular_function,GO
18523,Quinoline 2-oxidoreductase activity,Molecular_function,GO
18524,Acetophenone carboxylase activity,Molecular_function,GO
18525,4-hydroxybenzoyl-coa reductase activity,Molecular_function,GO
18526,2-aminobenzoyl-coa reductase activity,Molecular_function,GO
18527,Cyclohexylamine oxidase activity,Molecular_function,GO
18528,Iminodiacetate dehydrogenase activity,Molecular_function,GO
18529,Nitrilotriacetate monooxygenase activity,Molecular_function,GO
18530,(r)-6-hydroxynicotine oxidase activity,Molecular_function,GO
18531,(s)-6-hydroxynicotine oxidase activity,Molecular_function,GO
18532,"5,10-methenyl-5,6,7,8-tetrahydromethanopterin dehydrogenase activity",Molecular_function,GO
18533,Peptidyl-cysteine acetylation,Biological_process,GO
18534,Nitrilotriacetate dehydrogenase activity,Molecular_function,GO
18535,Nicotine dehydrogenase activity,Molecular_function,GO
18537,"Coenzyme f420-dependent n5,n10-methenyltetrahydromethanopterin reductase activity",Molecular_function,GO
18538,Epoxide carboxylase activity,Molecular_function,GO
18541,P-benzoquinone reductase (nadph) activity,Molecular_function,GO
18542,"2,3-dihydroxy ddt 1,2-dioxygenase activity",Molecular_function,GO
18546,Nitrobenzene nitroreductase activity,Molecular_function,GO
18547,Nitroglycerin reductase activity,Molecular_function,GO
18548,Pentaerythritol trinitrate reductase activity,Molecular_function,GO
18549,Methanethiol oxidase activity,Molecular_function,GO
18550,Tetrachloro-p-hydroquinone reductive dehalogenase activity,Molecular_function,GO
18551,Dissimilatory sulfite reductase activity,Molecular_function,GO
18553,"3-(2,3-dihydroxyphenyl)propionate 1,2-dioxygenase activity",Molecular_function,GO
18554,"1,2-dihydroxynaphthalene dioxygenase activity",Molecular_function,GO
18555,Phenanthrene dioxygenase activity,Molecular_function,GO
18556,"2,2',3-trihydroxybiphenyl dioxygenase activity",Molecular_function,GO
18557,"1,2-dihydroxyfluorene 1,1-alpha-dioxygenase activity",Molecular_function,GO
18558,"5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline dioxygenase activity",Molecular_function,GO
18559,"1,1-dichloro-2-(dihydroxy-4-chlorophenyl)-(4-chlorophenyl)ethene 1,2-dioxygenase activity",Molecular_function,GO
18560,"Protocatechuate 3,4-dioxygenase type ii activity",Molecular_function,GO
18561,"2'-aminobiphenyl-2,3-diol 1,2-dioxygenase activity",Molecular_function,GO
18562,"3,4-dihydroxyfluorene 4,4-alpha-dioxygenase activity",Molecular_function,GO
18563,"2,3-dihydroxy-ethylbenzene 1,2-dioxygenase activity",Molecular_function,GO
18564,"Carbazole 1,9a-dioxygenase [nad(p)h] activity",Molecular_function,GO
18565,Dihydroxydibenzothiophene dioxygenase activity,Molecular_function,GO
18566,"1,2-dihydroxynaphthalene-6-sulfonate 1,8a-dioxygenase activity",Molecular_function,GO
18567,Styrene dioxygenase activity,Molecular_function,GO
18568,"3,4-dihydroxyphenanthrene dioxygenase activity",Molecular_function,GO
18569,"Hydroquinone 1,2-dioxygenase activity",Molecular_function,GO
18570,"P-cumate 2,3-dioxygenase activity",Molecular_function,GO
18571,"2,3-dihydroxy-p-cumate dioxygenase activity",Molecular_function,GO
18572,"3,5-dichlorocatechol 1,2-dioxygenase activity",Molecular_function,GO
18573,"2-aminophenol 1,6-dioxygenase activity",Molecular_function,GO
18574,"2,6-dichloro-p-hydroquinone 1,2-dioxygenase activity",Molecular_function,GO
18575,"Chlorocatechol 1,2-dioxygenase activity",Molecular_function,GO
18576,"Catechol 1,2-dioxygenase activity",Molecular_function,GO
18577,"Catechol 2,3-dioxygenase activity",Molecular_function,GO
18578,"Protocatechuate 3,4-dioxygenase activity",Molecular_function,GO
18579,"Protocatechuate 4,5-dioxygenase activity",Molecular_function,GO
18580,Nitronate monooxygenase activity,Molecular_function,GO
18581,"Hydroxyquinol 1,2-dioxygenase activity",Molecular_function,GO
18582,"1-hydroxy-2-naphthoate 1,2-dioxygenase activity",Molecular_function,GO
18583,"Biphenyl-2,3-diol 1,2-dioxygenase activity",Molecular_function,GO
18584,"2,4,5-trichlorophenoxyacetic acid oxygenase activity",Molecular_function,GO
18585,Fluorene oxygenase activity,Molecular_function,GO
18586,Mono-butyltin dioxygenase activity,Molecular_function,GO
18588,Tri-n-butyltin dioxygenase activity,Molecular_function,GO
18589,Di-n-butyltin dioxygenase activity,Molecular_function,GO
18590,Methylsilanetriol hydroxylase activity,Molecular_function,GO
18591,Methyl tertiary butyl ether 3-monooxygenase activity,Molecular_function,GO
18592,4-nitrocatechol 4-monooxygenase activity,Molecular_function,GO
18593,4-chlorophenoxyacetate monooxygenase activity,Molecular_function,GO
18594,Tert-butanol 2-monooxygenase activity,Molecular_function,GO
18596,Dimethylsilanediol hydroxylase activity,Molecular_function,GO
18597,Ammonia monooxygenase activity,Molecular_function,GO
18598,Hydroxymethylsilanetriol oxidase activity,Molecular_function,GO
18599,2-hydroxyisobutyrate 3-monooxygenase activity,Molecular_function,GO
18601,4-nitrophenol 2-monooxygenase activity,Molecular_function,GO
18602,"2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity",Molecular_function,GO
18603,"Nitrobenzene 1,2-dioxygenase activity",Molecular_function,GO
18604,"4-aminobenzoate 3,4-dioxygenase (deaminating) activity",Molecular_function,GO
18606,Benzenesulfonate dioxygenase activity,Molecular_function,GO
18607,1-indanone monooxygenase activity,Molecular_function,GO
18608,1-indanone dioxygenase activity,Molecular_function,GO
18609,Chlorobenzene dioxygenase activity,Molecular_function,GO
18610,"Dibenzofuran 4,4a-dioxygenase activity",Molecular_function,GO
18611,Toluate dioxygenase activity,Molecular_function,GO
18612,Dibenzothiophene dioxygenase activity,Molecular_function,GO
18613,9-fluorenone dioxygenase activity,Molecular_function,GO
18614,Ethylbenzene dioxygenase activity,Molecular_function,GO
18615,2-indanone monooxygenase activity,Molecular_function,GO
18616,Trihydroxytoluene dioxygenase activity,Molecular_function,GO
18617,"4-aminobenzenesulfonate 3,4-dioxygenase (deaminating) activity",Molecular_function,GO
18618,"Anthranilate 1,2-dioxygenase (deaminating, decarboxylating) activity",Molecular_function,GO
18619,"Benzene 1,2-dioxygenase activity",Molecular_function,GO
18620,"Phthalate 4,5-dioxygenase activity",Molecular_function,GO
18621,"4-sulfobenzoate 3,4-dioxygenase activity",Molecular_function,GO
18622,"4-chlorophenylacetate 3,4-dioxygenase activity",Molecular_function,GO
18623,"Benzoate 1,2-dioxygenase activity",Molecular_function,GO
18624,Toluene dioxygenase activity,Molecular_function,GO
18625,"Naphthalene 1,2-dioxygenase activity",Molecular_function,GO
18626,"2-chlorobenzoate 1,2-dioxygenase activity",Molecular_function,GO
18627,"2-aminobenzenesulfonate 2,3-dioxygenase activity",Molecular_function,GO
18628,"Terephthalate 1,2-dioxygenase activity",Molecular_function,GO
18629,"2-hydroxyquinoline 5,6-dioxygenase activity",Molecular_function,GO
18630,"3,5-xylenol methylhydroxylase activity",Molecular_function,GO
18631,Phenylacetate 2-hydroxylase activity,Molecular_function,GO
18632,4-nitrophenol 4-monooxygenase activity,Molecular_function,GO
18633,Dimethyl sulfide monooxygenase activity,Molecular_function,GO
18634,Alpha-pinene monooxygenase (nadh) activity,Molecular_function,GO
18636,"Phenanthrene 9,10-monooxygenase activity",Molecular_function,GO
18637,1-hydroxy-2-naphthoate hydroxylase activity,Molecular_function,GO
18638,Toluene 4-monooxygenase activity,Molecular_function,GO
18639,Xylene monooxygenase activity,Molecular_function,GO
18640,Dibenzothiophene monooxygenase activity,Molecular_function,GO
18641,"6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity",Molecular_function,GO
18642,Chlorophenol 4-monooxygenase activity,Molecular_function,GO
18643,Carbon disulfide oxygenase activity,Molecular_function,GO
18644,Toluene 2-monooxygenase activity,Molecular_function,GO
18645,Alkene monooxygenase activity,Molecular_function,GO
18646,"1-hydroxy-2-oxolimonene 1,2-monooxygenase activity",Molecular_function,GO
18647,"Phenanthrene 1,2-monooxygenase activity",Molecular_function,GO
18648,Methanesulfonate monooxygenase activity,Molecular_function,GO
18649,Tetrahydrofuran hydroxylase activity,Molecular_function,GO
18650,Styrene monooxygenase activity,Molecular_function,GO
18651,Toluene-4-sulfonate monooxygenase activity,Molecular_function,GO
18652,Toluene-sulfonate methyl-monooxygenase activity,Molecular_function,GO
18653,"3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity",Molecular_function,GO
18654,2-hydroxy-phenylacetate hydroxylase activity,Molecular_function,GO
18655,"2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-coa 1,2-monooxygenase activity",Molecular_function,GO
18656,"Phenanthrene 3,4-monooxygenase activity",Molecular_function,GO
18658,Salicylate 1-monooxygenase activity,Molecular_function,GO
18659,4-hydroxybenzoate 3-monooxygenase activity,Molecular_function,GO
18661,Orcinol 2-monooxygenase activity,Molecular_function,GO
18662,Phenol 2-monooxygenase activity,Molecular_function,GO
18663,"2,6-dihydroxypyridine 3-monooxygenase activity",Molecular_function,GO
18664,Benzoate 4-monooxygenase activity,Molecular_function,GO
18665,4-hydroxyphenylacetate 1-monooxygenase activity,Molecular_function,GO
18666,"2,4-dichlorophenol 6-monooxygenase activity",Molecular_function,GO
18667,Cyclohexanone monooxygenase activity,Molecular_function,GO
18668,3-hydroxybenzoate 4-monooxygenase activity,Molecular_function,GO
18669,3-hydroxybenzoate 6-monooxygenase activity,Molecular_function,GO
18670,4-aminobenzoate 1-monooxygenase activity,Molecular_function,GO
18671,4-hydroxybenzoate 3-monooxygenase [nad(p)h] activity,Molecular_function,GO
18672,Anthranilate 3-monooxygenase (deaminating) activity,Molecular_function,GO
18673,Anthraniloyl-coa monooxygenase activity,Molecular_function,GO
18674,(s)-limonene 3-monooxygenase activity,Molecular_function,GO
18675,(s)-limonene 6-monooxygenase activity,Molecular_function,GO
18676,(s)-limonene 7-monooxygenase activity,Molecular_function,GO
18677,Pentachlorophenol monooxygenase activity,Molecular_function,GO
18678,4-hydroxybenzoate 1-hydroxylase activity,Molecular_function,GO
18679,Dibenzothiophene sulfone monooxygenase (nadh) activity,Molecular_function,GO
18680,Deethylatrazine monooxygenase activity,Molecular_function,GO
18681,Deisopropylatrazine monooxygenase activity,Molecular_function,GO
18682,Atrazine n-dealkylase activity,Molecular_function,GO
18683,Camphor 5-monooxygenase activity,Molecular_function,GO
18684,"2,5-diketocamphane 1,2-monooxygenase",Molecular_function,GO
18685,Alkane 1-monooxygenase activity,Molecular_function,GO
18686,6-hydroxy pseudo-oxynicotine monooxygenase activity,Molecular_function,GO
18687,"Biphenyl 2,3-dioxygenase activity",Molecular_function,GO
18688,"Ddt 2,3-dioxygenase activity",Molecular_function,GO
18689,"Naphthalene disulfonate 1,2-dioxygenase activity",Molecular_function,GO
18690,4-methoxybenzoate monooxygenase (o-demethylating) activity,Molecular_function,GO
18693,Ethylbenzene hydroxylase activity,Molecular_function,GO
18694,P-cymene methyl hydroxylase activity,Molecular_function,GO
18695,4-cresol dehydrogenase (hydroxylating) activity,Molecular_function,GO
18698,Chloroethene reductive dehalogenase activity,Molecular_function,GO
18699,"1,1,1-trichloroethane reductive dehalogenase activity",Molecular_function,GO
18700,2-chloro-n-isopropylacetanilide reductive dehalogenase activity,Molecular_function,GO
18701,"2,5-dichlorohydroquinone reductive dehalogenase activity",Molecular_function,GO
18702,"1,1-dichloro-2,2-bis(4-chlorophenyl)ethene dehalogenase activity",Molecular_function,GO
18703,"2,4-dichlorophenoxyacetate dehalogenase activity",Molecular_function,GO
18705,"1,2-dichloroethene reductive dehalogenase activity",Molecular_function,GO
18706,Pyrogallol hydroxytransferase activity,Molecular_function,GO
18707,1-phenanthrol methyltransferase activity,Molecular_function,GO
18708,Thiol s-methyltransferase activity,Molecular_function,GO
18710,Acetone carboxylase activity,Molecular_function,GO
18711,Benzoyl acetate-coa thiolase activity,Molecular_function,GO
18712,3-hydroxybutyryl-coa thiolase activity,Molecular_function,GO
