PathwayId:ID(Pathway),PathwayName,:LABEL
R-HSA-3899300,SUMOylation of transcription cofactors,Pathway
R-HSA-3232118,SUMOylation of transcription factors,Pathway
R-HSA-3232142,SUMOylation of ubiquitinylation proteins,Pathway
R-HSA-3000480,Scavenging by Class A Receptors,Pathway
R-HSA-3000471,Scavenging by Class B Receptors,Pathway
R-HSA-3000484,Scavenging by Class F Receptors,Pathway
R-HSA-3000497,Scavenging by Class H Receptors,Pathway
R-HSA-2168880,Scavenging of heme from plasma,Pathway
R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,Pathway
R-HSA-9663891,Selective autophagy,Pathway
R-HSA-2408522,Selenoamino acid metabolism,Pathway
R-HSA-2408557,Selenocysteine synthesis,Pathway
R-HSA-399954,Sema3A PAK dependent Axon repulsion,Pathway
R-HSA-400685,Sema4D in semaphorin signaling,Pathway
R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,Pathway
R-HSA-416550,Sema4D mediated inhibition of cell attachment and migration,Pathway
R-HSA-373755,Semaphorin interactions,Pathway
R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),Pathway
R-HSA-5693548,Sensing of DNA Double Strand Breaks,Pathway
R-HSA-9709957,Sensory Perception,Pathway
R-HSA-9730628,Sensory perception of salty taste,Pathway
R-HSA-9729555,Sensory perception of sour taste,Pathway
R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",Pathway
R-HSA-9717189,Sensory perception of taste,Pathway
R-HSA-9659379,Sensory processing of sound,Pathway
R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,Pathway
R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,Pathway
R-HSA-2467813,Separation of Sister Chromatids,Pathway
R-HSA-977347,Serine biosynthesis,Pathway
R-HSA-181429,Serotonin Neurotransmitter Release Cycle,Pathway
R-HSA-209931,Serotonin and melatonin biosynthesis,Pathway
R-HSA-380615,Serotonin clearance from the synaptic cleft,Pathway
R-HSA-390666,Serotonin receptors,Pathway
R-HSA-3282872,Severe congenital neutropenia type 4 (G6PC3),Pathway
R-HSA-4085001,Sialic acid metabolism,Pathway
R-HSA-162582,Signal Transduction,Pathway
R-HSA-392518,Signal amplification,Pathway
R-HSA-74749,Signal attenuation,Pathway
R-HSA-391160,Signal regulatory protein family interactions,Pathway
R-HSA-445144,Signal transduction by L1,Pathway
R-HSA-201556,Signaling by ALK,Pathway
R-HSA-9725370,Signaling by ALK fusions and activated point mutants,Pathway
R-HSA-9700206,Signaling by ALK in cancer,Pathway
R-HSA-4839748,Signaling by AMER1 mutants,Pathway
R-HSA-4839744,Signaling by APC mutants,Pathway
R-HSA-4839735,Signaling by AXIN mutants,Pathway
R-HSA-1502540,Signaling by Activin,Pathway
R-HSA-201451,Signaling by BMP,Pathway
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,Pathway
R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,Pathway
R-HSA-9674555,Signaling by CSF3 (G-CSF),Pathway
R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants,Pathway
R-HSA-177929,Signaling by EGFR,Pathway
R-HSA-1643713,Signaling by EGFR in Cancer,Pathway
R-HSA-5637812,Signaling by EGFRvIII in Cancer,Pathway
R-HSA-1227986,Signaling by ERBB2,Pathway
R-HSA-9665348,Signaling by ERBB2 ECD mutants,Pathway
R-HSA-9664565,Signaling by ERBB2 KD Mutants,Pathway
R-HSA-9665686,Signaling by ERBB2 TMD/JMD mutants,Pathway
R-HSA-1227990,Signaling by ERBB2 in Cancer,Pathway
R-HSA-1236394,Signaling by ERBB4,Pathway
R-HSA-9006335,Signaling by Erythropoietin,Pathway
R-HSA-190236,Signaling by FGFR,Pathway
R-HSA-1226099,Signaling by FGFR in disease,Pathway
R-HSA-5654736,Signaling by FGFR1,Pathway
R-HSA-1839120,Signaling by FGFR1 amplification mutants,Pathway
R-HSA-5655302,Signaling by FGFR1 in disease,Pathway
R-HSA-5654738,Signaling by FGFR2,Pathway
R-HSA-8851708,Signaling by FGFR2 IIIa TM,Pathway
R-HSA-2023837,Signaling by FGFR2 amplification mutants,Pathway
R-HSA-8853333,Signaling by FGFR2 fusions,Pathway
R-HSA-5655253,Signaling by FGFR2 in disease,Pathway
R-HSA-5654741,Signaling by FGFR3,Pathway
R-HSA-8853334,Signaling by FGFR3 fusions in cancer,Pathway
R-HSA-5655332,Signaling by FGFR3 in disease,Pathway
R-HSA-5654743,Signaling by FGFR4,Pathway
R-HSA-5655291,Signaling by FGFR4 in disease,Pathway
R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,Pathway
R-HSA-9703465,Signaling by FLT3 fusion proteins,Pathway
R-HSA-372790,Signaling by GPCR,Pathway
R-HSA-5339716,Signaling by GSK3beta mutants,Pathway
R-HSA-5358351,Signaling by Hedgehog,Pathway
R-HSA-2028269,Signaling by Hippo,Pathway
R-HSA-74752,Signaling by Insulin receptor,Pathway
R-HSA-449147,Signaling by Interleukins,Pathway
R-HSA-9669938,Signaling by KIT in disease,Pathway
R-HSA-5339717,Signaling by LRP5 mutants ,Pathway
R-HSA-9842663,Signaling by LTK,Pathway
R-HSA-9842640,Signaling by LTK in cancer,Pathway
R-HSA-2586552,Signaling by Leptin,Pathway
R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,Pathway
R-HSA-9652169,Signaling by MAP2K mutants,Pathway
R-HSA-9652817,Signaling by MAPK mutants,Pathway
R-HSA-6806834,Signaling by MET,Pathway
R-HSA-9660537,Signaling by MRAS-complex mutants,Pathway
R-HSA-8852405,Signaling by MST1,Pathway
R-HSA-1181150,Signaling by NODAL,Pathway
R-HSA-157118,Signaling by NOTCH,Pathway
R-HSA-1980143,Signaling by NOTCH1,Pathway
R-HSA-2691230,Signaling by NOTCH1 HD Domain Mutants in Cancer,Pathway
R-HSA-2894858,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,Pathway
R-HSA-2644602,Signaling by NOTCH1 PEST Domain Mutants in Cancer,Pathway
R-HSA-2644603,Signaling by NOTCH1 in Cancer,Pathway
R-HSA-2660825,Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,Pathway
R-HSA-1980145,Signaling by NOTCH2,Pathway
R-HSA-9012852,Signaling by NOTCH3,Pathway
R-HSA-9013694,Signaling by NOTCH4,Pathway
R-HSA-187037,Signaling by NTRK1 (TRKA),Pathway
R-HSA-9006115,Signaling by NTRK2 (TRKB),Pathway
R-HSA-9034015,Signaling by NTRK3 (TRKC),Pathway
R-HSA-166520,Signaling by NTRKs,Pathway
R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,Pathway
R-HSA-9006931,Signaling by Nuclear Receptors,Pathway
R-HSA-5638302,Signaling by Overexpressed Wild-Type EGFR in Cancer,Pathway
R-HSA-186797,Signaling by PDGF,Pathway
R-HSA-9671555,Signaling by PDGFR in disease,Pathway
R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,Pathway
R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",Pathway
R-HSA-8848021,Signaling by PTK6,Pathway
R-HSA-9656223,Signaling by RAF1 mutants,Pathway
R-HSA-9753510,Signaling by RAS GAP mutants,Pathway
R-HSA-9753512,Signaling by RAS GTPase mutants,Pathway
R-HSA-6802949,Signaling by RAS mutants,Pathway
R-HSA-5340588,Signaling by RNF43 mutants,Pathway
R-HSA-376176,Signaling by ROBO receptors,Pathway
R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,Pathway
R-HSA-5362517,Signaling by Retinoic Acid,Pathway
R-HSA-194315,Signaling by Rho GTPases,Pathway
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",Pathway
R-HSA-1433557,Signaling by SCF-KIT,Pathway
R-HSA-5339700,Signaling by TCF7L2 mutants,Pathway
R-HSA-170834,Signaling by TGF-beta Receptor Complex,Pathway
R-HSA-3304351,Signaling by TGF-beta Receptor Complex in Cancer,Pathway
R-HSA-9006936,Signaling by TGFB family members,Pathway
R-HSA-9839373,Signaling by TGFBR3,Pathway
R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Pathway
R-HSA-194138,Signaling by VEGF,Pathway
R-HSA-195721,Signaling by WNT,Pathway
R-HSA-4791275,Signaling by WNT in cancer,Pathway
R-HSA-1839122,Signaling by activated point mutants of FGFR1,Pathway
R-HSA-1839130,Signaling by activated point mutants of FGFR3,Pathway
R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,Pathway
R-HSA-9673766,Signaling by cytosolic PDGFRA and PDGFRB fusion proteins,Pathway
R-HSA-9680187,Signaling by extracellular domain mutants of KIT,Pathway
R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,Pathway
R-HSA-9669935,Signaling by juxtamembrane domain KIT mutants,Pathway
R-HSA-9669933,Signaling by kinase domain mutants of KIT,Pathway
R-HSA-9673768,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,Pathway
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,Pathway
R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",Pathway
R-HSA-8853336,Signaling by plasma membrane FGFR1 fusions,Pathway
R-HSA-983705,Signaling by the B Cell Receptor (BCR),Pathway
R-HSA-9649948,Signaling downstream of RAS mutants,Pathway
R-HSA-198765,Signalling to ERK5,Pathway
R-HSA-187687,Signalling to ERKs,Pathway
R-HSA-167044,Signalling to RAS,Pathway
R-HSA-198745,Signalling to STAT3,Pathway
R-HSA-187706,Signalling to p38 via RIT and RIN,Pathway
R-HSA-426486,Small interfering RNA (siRNA) biogenesis,Pathway
R-HSA-445355,Smooth Muscle Contraction,Pathway
R-HSA-427652,Sodium-coupled phosphate cotransporters,Pathway
R-HSA-433137,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",Pathway
R-HSA-425561,Sodium/Calcium exchangers,Pathway
R-HSA-425986,Sodium/Proton exchangers,Pathway
R-HSA-9824272,Somitogenesis,Pathway
R-HSA-9669936,Sorafenib-resistant KIT mutants,Pathway
R-HSA-9674404,Sorafenib-resistant PDGFR mutants,Pathway
R-HSA-9827857,Specification of primordial germ cells,Pathway
R-HSA-9834899,Specification of the neural plate border,Pathway
R-HSA-1300642,Sperm Motility And Taxes,Pathway
R-HSA-9845614,Sphingolipid catabolism,Pathway
R-HSA-1660661,Sphingolipid de novo biosynthesis,Pathway
R-HSA-428157,Sphingolipid metabolism,Pathway
R-HSA-1295596,Spry regulation of FGF signaling,Pathway
R-HSA-69541,Stabilization of p53,Pathway
R-HSA-211994,Sterols are 12-hydroxylated by CYP8B1,Pathway
R-HSA-211736,Stimulation of the cell death response by PAK-2p34,Pathway
R-HSA-2672351,Stimuli-sensing channels,Pathway
R-HSA-390522,Striated Muscle Contraction,Pathway
R-HSA-1614517,Sulfide oxidation to sulfate,Pathway
R-HSA-1614635,Sulfur amino acid metabolism,Pathway
R-HSA-9669934,Sunitinib-resistant KIT mutants,Pathway
R-HSA-9674401,Sunitinib-resistant PDGFR mutants,Pathway
R-HSA-9635465,Suppression of apoptosis,Pathway
R-HSA-9636569,Suppression of autophagy,Pathway
R-HSA-9637687,Suppression of phagosomal maturation,Pathway
R-HSA-5683826,Surfactant metabolism,Pathway
R-HSA-69052,Switching of origins to a post-replicative state,Pathway
R-HSA-8849932,Synaptic adhesion-like molecules,Pathway
R-HSA-3000170,Syndecan interactions,Pathway
R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",Pathway
R-HSA-171286,Synthesis and processing of ENV and VPU,Pathway
R-HSA-2142816,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),Pathway
R-HSA-2142712,Synthesis of 12-eicosatetraenoic acid derivatives,Pathway
R-HSA-2142770,Synthesis of 15-eicosatetraenoic acid derivatives,Pathway
R-HSA-2142688,Synthesis of 5-eicosatetraenoic acids,Pathway
R-HSA-1483171,Synthesis of BMP,Pathway
R-HSA-1483076,Synthesis of CL,Pathway
R-HSA-69239,Synthesis of DNA,Pathway
R-HSA-446199,Synthesis of Dolichyl-phosphate,Pathway
R-HSA-446205,Synthesis of GDP-mannose,Pathway
R-HSA-2142696,Synthesis of Hepoxilins (HX) and Trioxilins (TrX),Pathway
R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",Pathway
R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,Pathway
R-HSA-1855231,Synthesis of IPs in the ER lumen,Pathway
R-HSA-1855191,Synthesis of IPs in the nucleus,Pathway
R-HSA-77111,Synthesis of Ketone Bodies,Pathway
R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),Pathway
R-HSA-2142700,Synthesis of Lipoxins (LX),Pathway
R-HSA-1483166,Synthesis of PA,Pathway
R-HSA-1483191,Synthesis of PC,Pathway
R-HSA-1483213,Synthesis of PE,Pathway
R-HSA-1483148,Synthesis of PG,Pathway
R-HSA-1483226,Synthesis of PI,Pathway
R-HSA-1483248,Synthesis of PIPs at the ER membrane,Pathway
R-HSA-1660514,Synthesis of PIPs at the Golgi membrane,Pathway
R-HSA-1660516,Synthesis of PIPs at the early endosome membrane,Pathway
R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,Pathway
R-HSA-1660499,Synthesis of PIPs at the plasma membrane,Pathway
R-HSA-8847453,Synthesis of PIPs in the nucleus,Pathway
R-HSA-1483101,Synthesis of PS,Pathway
R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),Pathway
R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine,Pathway
R-HSA-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,Pathway
R-HSA-192105,Synthesis of bile acids and bile salts,Pathway
R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,Pathway
R-HSA-193807,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,Pathway
R-HSA-193368,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,Pathway
R-HSA-5358493,Synthesis of diphthamide-EEF2,Pathway
R-HSA-162699,Synthesis of dolichyl-phosphate mannose,Pathway
R-HSA-480985,Synthesis of dolichyl-phosphate-glucose,Pathway
R-HSA-2142670,Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),Pathway
R-HSA-162710,Synthesis of glycosylphosphatidylinositol (GPI),Pathway
R-HSA-1855167,Synthesis of pyrophosphates in the cytosol,Pathway
R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,Pathway
R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,Pathway
R-HSA-6782861,Synthesis of wybutosine at G37 of tRNA(Phe),Pathway
R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",Pathway
R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Pathway
R-HSA-400511,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",Pathway
R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,Pathway
R-HSA-6791462,"TALDO1 deficiency: failed conversion of  Fru(6)P, E4P to SH7P, GA3P",Pathway
R-HSA-6791055,"TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P",Pathway
R-HSA-8854214,TBC/RABGAPs,Pathway
R-HSA-201681,TCF dependent signaling in response to WNT,Pathway
R-HSA-202403,TCR signaling,Pathway
R-HSA-5221030,"TET1,2,3 and TDG demethylate DNA",Pathway
R-HSA-8866911,TFAP2 (AP-2) family regulates transcription of cell cycle factors,Pathway
R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,Pathway
R-HSA-8866906,TFAP2 (AP-2) family regulates transcription of other transcription factors,Pathway
R-HSA-8869496,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,Pathway
R-HSA-2173789,TGF-beta receptor signaling activates SMADs,Pathway
R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),Pathway
R-HSA-3656532,TGFBR1 KD Mutants in Cancer,Pathway
R-HSA-3656535,TGFBR1 LBD Mutants in Cancer,Pathway
R-HSA-3645790,TGFBR2 Kinase Domain Mutants in Cancer,Pathway
R-HSA-3642279,TGFBR2 MSI Frameshift Mutants in Cancer,Pathway
R-HSA-9839383,TGFBR3 PTM regulation,Pathway
R-HSA-9839394,TGFBR3 expression,Pathway
R-HSA-9839397,TGFBR3 regulates FGF2 signaling,Pathway
R-HSA-9839389,TGFBR3 regulates TGF-beta signaling,Pathway
R-HSA-9839406,TGFBR3 regulates activin signaling,Pathway
R-HSA-5602566,TICAM1 deficiency - HSE,Pathway
R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",Pathway
R-HSA-9014325,"TICAM1,TRAF6-dependent induction of TAK1 complex",Pathway
R-HSA-9013973,TICAM1-dependent activation of IRF3/IRF7,Pathway
R-HSA-5602410,TLR3 deficiency - HSE,Pathway
R-HSA-9013957,TLR3-mediated TICAM1-dependent programmed cell death,Pathway
R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Pathway
R-HSA-75893,TNF signaling,Pathway
R-HSA-5357956,TNFR1-induced NF-kappa-B signaling pathway,Pathway
R-HSA-5357786,TNFR1-induced proapoptotic signaling,Pathway
R-HSA-5626978,TNFR1-mediated ceramide production,Pathway
R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,Pathway
R-HSA-5669034,TNFs bind their physiological receptors,Pathway
R-HSA-5628897,TP53 Regulates Metabolic Genes,Pathway
R-HSA-6803207,TP53 Regulates Transcription of Caspase Activators and Caspases,Pathway
R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,Pathway
R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,Pathway
R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,Pathway
R-HSA-6803211,TP53 Regulates Transcription of Death Receptors and Ligands,Pathway
R-HSA-6803204,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,Pathway
R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,Pathway
R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,Pathway
R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,Pathway
R-HSA-6803205,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,Pathway
R-HSA-5602571,TRAF3 deficiency - HSE,Pathway
R-HSA-918233,TRAF3-dependent IRF activation pathway,Pathway
R-HSA-933541,TRAF6 mediated IRF7 activation,Pathway
R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,Pathway
R-HSA-933542,TRAF6 mediated NF-kB activation,Pathway
R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,Pathway
R-HSA-937072,TRAF6-mediated induction of TAK1 complex within TLR4 complex,Pathway
R-HSA-75158,TRAIL  signaling,Pathway
R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling ,Pathway
R-HSA-2562578,TRIF-mediated programmed cell death,Pathway
R-HSA-187042,TRKA activation by NGF,Pathway
R-HSA-3295583,TRP channels,Pathway
R-HSA-1299503,TWIK related potassium channel (TREK),Pathway
R-HSA-1299361,TWIK-related alkaline pH activated K+ channel (TALK),Pathway
R-HSA-1299344,TWIK-related spinal cord K+ channel (TRESK),Pathway
R-HSA-1299316,TWIK-releated acid-sensitive K+ channel (TASK),Pathway
R-HSA-9033500,TYSND1 cleaves peroxisomal proteins,Pathway
R-HSA-380095,Tachykinin receptors bind tachykinins,Pathway
R-HSA-1299308,Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),Pathway
R-HSA-1299287,Tandem pore domain halothane-inhibited K+ channel (THIK),Pathway
R-HSA-1296346,Tandem pore domain potassium channels,Pathway
R-HSA-167243,Tat-mediated HIV elongation arrest and recovery,Pathway
R-HSA-167246,Tat-mediated elongation of the HIV-1 transcript,Pathway
R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis,Pathway
R-HSA-174430,Telomere C-strand synthesis initiation,Pathway
R-HSA-171319,Telomere Extension By Telomerase,Pathway
R-HSA-157579,Telomere Maintenance,Pathway
R-HSA-166665,Terminal pathway of complement,Pathway
R-HSA-977068,Termination of O-glycan biosynthesis,Pathway
R-HSA-5656169,Termination of translesion DNA synthesis,Pathway
R-HSA-1474151,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",Pathway
R-HSA-844615,The AIM2 inflammasome,Pathway
R-HSA-844623,The IPAF inflammasome,Pathway
R-HSA-844455,The NLRP1 inflammasome,Pathway
R-HSA-844456,The NLRP3 inflammasome,Pathway
R-HSA-1663150,The activation of arylsulfatases,Pathway
R-HSA-2453902,The canonical retinoid cycle in rods (twilight vision),Pathway
R-HSA-167826,The fatty acid cycling model,Pathway
R-HSA-2514856,The phototransduction cascade,Pathway
R-HSA-2187335,The retinoid cycle in cones (daylight vision),Pathway
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,Pathway
R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,Pathway
R-HSA-8849175,Threonine catabolism,Pathway
R-HSA-456926,Thrombin signalling through proteinase activated receptors (PARs),Pathway
R-HSA-428930,Thromboxane signalling through TP receptor,Pathway
R-HSA-209968,Thyroxine biosynthesis,Pathway
R-HSA-210993,Tie2 Signaling,Pathway
R-HSA-420029,Tight junction interactions,Pathway
R-HSA-1222538,Tolerance by Mtb to nitric oxide produced by macrophages,Pathway
R-HSA-1222387,Tolerance of reactive oxygen produced by macrophages,Pathway
R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,Pathway
R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,Pathway
R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,Pathway
R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,Pathway
R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,Pathway
R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,Pathway
R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,Pathway
R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,Pathway
R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,Pathway
R-HSA-168898,Toll-like Receptor Cascades,Pathway
R-HSA-5250968,Toxicity of botulinum toxin type A (botA),Pathway
R-HSA-5250958,Toxicity of botulinum toxin type B (botB),Pathway
R-HSA-5250971,Toxicity of botulinum toxin type C (botC),Pathway
R-HSA-5250955,Toxicity of botulinum toxin type D (botD),Pathway
R-HSA-5250992,Toxicity of botulinum toxin type E (botE),Pathway
R-HSA-5250981,Toxicity of botulinum toxin type F (botF),Pathway
R-HSA-5250989,Toxicity of botulinum toxin type G (botG),Pathway
R-HSA-5250982,Toxicity of tetanus toxin (tetX),Pathway
R-HSA-1679131,Trafficking and processing of endosomal TLR,Pathway
R-HSA-399719,Trafficking of AMPA receptors,Pathway
R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,Pathway
R-HSA-5624138,Trafficking of myristoylated proteins to the cilium,Pathway
R-HSA-75944,Transcription from mitochondrial promoters,Pathway
R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,Pathway
R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,Pathway
R-HSA-9682708,Transcription of SARS-CoV-1 sgRNAs,Pathway
R-HSA-9694786,Transcription of SARS-CoV-2 sgRNAs,Pathway
R-HSA-167172,Transcription of the HIV genome,Pathway
R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),Pathway
R-HSA-69895,Transcriptional  activation of  cell cycle inhibitor p21 ,Pathway
R-HSA-8953750,Transcriptional Regulation by E2F6,Pathway
R-HSA-8986944,Transcriptional Regulation by MECP2,Pathway
R-HSA-9634815,Transcriptional Regulation by NPAS4,Pathway
R-HSA-3700989,Transcriptional Regulation by TP53,Pathway
R-HSA-8853884,Transcriptional Regulation by VENTX,Pathway
R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,Pathway
R-HSA-69560,Transcriptional activation of p53 responsive genes  ,Pathway
R-HSA-2173793,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,Pathway
R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,Pathway
R-HSA-8878171,Transcriptional regulation by RUNX1,Pathway
R-HSA-8878166,Transcriptional regulation by RUNX2,Pathway
R-HSA-8878159,Transcriptional regulation by RUNX3,Pathway
R-HSA-5578749,Transcriptional regulation by small RNAs,Pathway
R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Pathway
R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,Pathway
R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,Pathway
R-HSA-9616222,Transcriptional regulation of granulopoiesis,Pathway
R-HSA-452723,Transcriptional regulation of pluripotent stem cells,Pathway
R-HSA-9690406,Transcriptional regulation of testis differentiation,Pathway
R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,Pathway
R-HSA-166020,Transfer of LPS from LBP carrier to CD14,Pathway
R-HSA-917977,Transferrin endocytosis and recycling,Pathway
R-HSA-72766,Translation,Pathway
R-HSA-72649,Translation initiation complex formation,Pathway
R-HSA-9727281,Translation of Accessory Proteins,Pathway
R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,Pathway
R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,Pathway
R-HSA-9683701,Translation of Structural Proteins,Pathway
R-HSA-9694635,Translation of Structural Proteins,Pathway
R-HSA-9828721,Translation of respiratory syncytial virus mRNAs,Pathway
R-HSA-110320,Translesion Synthesis by POLH,Pathway
R-HSA-5656121,Translesion synthesis by POLI,Pathway
R-HSA-5655862,Translesion synthesis by POLK,Pathway
R-HSA-110312,Translesion synthesis by REV1,Pathway
R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,Pathway
R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,Pathway
R-HSA-202430,Translocation of ZAP-70 to Immunological synapse,Pathway
R-HSA-112315,Transmission across Chemical Synapses,Pathway
R-HSA-112307,Transmission across Electrical Synapses ,Pathway
R-HSA-174362,Transport and synthesis of PAPS,Pathway
R-HSA-168874,"Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus",Pathway
R-HSA-72202,Transport of Mature Transcript to Cytoplasm,Pathway
R-HSA-159231,Transport of Mature mRNA Derived from an Intronless Transcript,Pathway
R-HSA-159236,Transport of Mature mRNA derived from an Intron-Containing Transcript,Pathway
R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,Pathway
R-HSA-9758890,Transport of RCbl within the body,Pathway
R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,Pathway
R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",Pathway
R-HSA-190827,Transport of connexins along the secretory pathway,Pathway
R-HSA-190872,Transport of connexons to the plasma membrane,Pathway
R-HSA-804914,Transport of fatty acids,Pathway
R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,Pathway
R-HSA-432030,Transport of glycerol from adipocytes to the liver by Aquaporins,Pathway
R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,Pathway
R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,Pathway
