NodeType: Drug | Name: 3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester | DrugId: DB01959
NodeType: Drug | Name: [N-(3-dibenzylcarbamoyl-oxiranecarbonyl)-hydrazino]-acetic acid | DrugId: DB08229
NodeType: Drug | Name: Tricetin | DrugId: DB08230
NodeType: Drug | Name: [5-(5-Amino-1H-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-3-biphenylyl]acetic acid | DrugId: DB08232
NodeType: Drug | Name: 6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE | DrugId: DB08233
NodeType: Drug | Name: 5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine | DrugId: DB08234
NodeType: Drug | Name: N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide | DrugId: DB08235
NodeType: Drug | Name: (2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one | DrugId: DB08236
NodeType: Drug | Name: 2'-deoxy-N-(naphthalen-1-ylmethyl)guanosine 5'-(dihydrogen phosphate) | DrugId: DB08237
NodeType: Drug | Name: 5-aminonaphthalene-2-sulfonic acid | DrugId: DB08238
NodeType: Drug | Name: (2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE | DrugId: DB08239
NodeType: Drug | Name: N-(4-CHLOROPHENYL)-3-(PHOSPHONOOXY)NAPHTHALENE-2-CARBOXAMIDE | DrugId: DB08240
NodeType: Drug | Name: 4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE | DrugId: DB08241
NodeType: Drug | Name: N,4-dimethyl-3-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)amino]benzamide | DrugId: DB08242
NodeType: Drug | Name: (1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE | DrugId: DB08244
NodeType: Drug | Name: 1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-5-NITRO-1H-INDOLE | DrugId: DB08245
NodeType: Drug | Name: (2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE | DrugId: DB08246
NodeType: Drug | Name: 6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE | DrugId: DB08247
NodeType: Drug | Name: 3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE | DrugId: DB08248
NodeType: Drug | Name: 3,6,9,12,15-PENTAOXATRICOSAN-1-OL | DrugId: DB08249
NodeType: Drug | Name: (5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE | DrugId: DB08250
NodeType: Drug | Name: 4-[5-(2-CARBOXY-1-FORMYL-ETHYLCARBAMOYL)-PYRIDIN-3-YL]-BENZOIC ACID | DrugId: DB08251
NodeType: Drug | Name: 2-((4'-HYDROXYNAPHTHYL)-AZO)BENZOIC ACID | DrugId: DB08252
NodeType: Drug | Name: NAM NAPTHYLAMINOALANINE | DrugId: DB08253
NodeType: Drug | Name: 2-Naphthalenesulfonic acid | DrugId: DB08254
NodeType: Drug | Name: (3AR,5R,6S,7R,7AR)-5-(HYDROXYMETHYL)-2-PROPYL-5,6,7,7A-TETRAHYDRO-3AH-PYRANO[3,2-D][1,3]THIAZOLE-6,7-DIOL | DrugId: DB08255
NodeType: Drug | Name: N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE | DrugId: DB08256
NodeType: Drug | Name: 4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID | DrugId: DB08257
NodeType: Drug | Name: 6-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEXANOIC ACID | DrugId: DB08258
NodeType: Drug | Name: 7-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}HEPTANOIC ACID | DrugId: DB08259
NodeType: Drug | Name: (1S,2R,3S,4R,5R)-2,3,4-trihydroxy-N-octyl-6-oxa-8-azabicyclo[3.2.1]octane-8-carbothioamide | DrugId: DB08260
NodeType: Drug | Name: 2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester | DrugId: DB08261
NodeType: Drug | Name: 2,6-dicarboxynaphthalene | DrugId: DB08262
NodeType: Drug | Name: N-(carboxycarbonyl)-D-phenylalanine | DrugId: DB08263
NodeType: Drug | Name: (1R, 2S)-cis 1,2 dihydroxy-1,2-dihydronaphthalene | DrugId: DB08264
NodeType: Drug | Name: 2-(TOLUENE-4-SULFONYL)-2H-BENZO[D][1,2,3]DIAZABORININ-1-OL | DrugId: DB08265
NodeType: Drug | Name: Methyl [(1E,5R)-5-{3-[(2E,4E)-2,5-dimethyl-2,4-octadienoyl]-2,4-dioxo-3,4-dihydro-2H-pyran-6-yl}hexylidene]carbamate | DrugId: DB08266
NodeType: Drug | Name: 6-amino-4-(2-phenylethyl)-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one | DrugId: DB08267
NodeType: Drug | Name: 6-AMINO-4-[2-(4-METHYLPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE | DrugId: DB08268
NodeType: Drug | Name: N-(2-AMINOETHYL)-N~2~-{(1S)-1-[4'-(AMINOSULFONYL)BIPHENYL-4-YL]-2,2,2-TRIFLUOROETHYL}-L-LEUCINAMIDE | DrugId: DB08270
NodeType: Drug | Name: N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID | DrugId: DB08271
NodeType: Drug | Name: (4S)-4-(2-NAPHTHYLMETHYL)-D-GLUTAMIC ACID | DrugId: DB08272
NodeType: Drug | Name: 4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION | DrugId: DB08273
NodeType: Drug | Name: 6,7,8,9-TETRAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOHEPTA[B]PYRAN-2-ONE | DrugId: DB08274
NodeType: Drug | Name: N-DODECANOYL-L-TYROSINE | DrugId: DB08275
NodeType: Drug | Name: trifluoro-[hydroxy-[hydroxy-[2-(N-methyl-2-nitro-anilino)ethoxy]phosphoryl]oxy-phosphoryl]oxy-beryllium(1-) | DrugId: DB08276
NodeType: Drug | Name: 2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE | DrugId: DB08277
NodeType: Drug | Name: 1-(2-cyclopropylethyl)-3-(1,1-dioxo-2H-1,2,4-benzothiadiazin-3-yl)-6-fluoro-4-hydroxy-2(1H)-quinolinone | DrugId: DB08278
NodeType: Drug | Name: 3-{ISOPROPYL[(TRANS-4-METHYLCYCLOHEXYL)CARBONYL]AMINO}-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID | DrugId: DB08279
NodeType: Drug | Name: (1S,3R,4S,5S,7S)-4-{[2-(4-METHOXYPHENOXY)-2-METHYLPROPANOYL]AMINO}ADAMANTANE-1-CARBOXAMIDE | DrugId: DB08280
NodeType: Drug | Name: O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-bromophenyl)thiocarbamate | DrugId: DB08281
NodeType: Drug | Name: O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-chlorophenyl)thiocarbamate | DrugId: DB08282
NodeType: Drug | Name: (2R,3R,4R,5S)-2-(HYDROXYMETHYL)-1-NONYLPIPERIDINE-3,4,5-TRIOL | DrugId: DB08283
NodeType: Drug | Name: O-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl] (4-iodophenyl)thiocarbamate | DrugId: DB08284
NodeType: Drug | Name: (2R)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol | DrugId: DB08285
NodeType: Drug | Name: 1-Naphthoxyacetic acid | DrugId: DB08286
NodeType: Drug | Name: (1R,2R)-N-(2-Aminoethyl)-2-{[(4-methoxyphenyl)sulfonyl]methyl}cyclohexanecarboxamide | DrugId: DB08287
NodeType: Drug | Name: CYCLOHEXYL-NORSTATINE | DrugId: DB08288
NodeType: Drug | Name: N-(PARA-GLUTARAMIDOPHENYL-ETHYL)-PIPERIDINIUM-N-OXIDE | DrugId: DB08289
NodeType: Drug | Name: N-(3-AMINOPROPYL)-2-NITROBENZENAMINE | DrugId: DB08291
NodeType: Drug | Name: (5Z)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE | DrugId: DB08292
NodeType: Drug | Name: (5E)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE | DrugId: DB08293
NodeType: Drug | Name: 2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID | DrugId: DB08294
NodeType: Drug | Name: 4-HYDROXY-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION | DrugId: DB08295
NodeType: Drug | Name: 5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID | DrugId: DB08296
NodeType: Drug | Name: ORTHONITROPHENYL-BETA-D-FUCOPYRANOSIDE | DrugId: DB08297
NodeType: Drug | Name: 4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid | DrugId: DB08299
NodeType: Drug | Name: 1-methyl-3-naphthalen-2-yl-1H-pyrazolo[3,4-d]pyrimidin-4-amine | DrugId: DB08300
NodeType: Drug | Name: N-({[4-(AMINOSULFONYL)PHENYL]AMINO}CARBONYL)-4-METHYLBENZENESULFONAMIDE | DrugId: DB08301
NodeType: Drug | Name: 3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid | DrugId: DB08302
NodeType: Drug | Name: (3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide | DrugId: DB08303
NodeType: Drug | Name: (3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide | DrugId: DB08304
NodeType: Drug | Name: (3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide | DrugId: DB08305
NodeType: Drug | Name: 3-[(3-Nitrophenyl)sulfamoyl]-2-thiophenecarboxylic acid | DrugId: DB08306
NodeType: Drug | Name: 2-{HYDROXY[2-NITRO-4-(TRIFLUOROMETHYL)PHENYL]METHYLENE}CYCLOHEXANE-1,3-DIONE | DrugId: DB08307
NodeType: Drug | Name: SUCCINIC ACID MONO-(13-METHYL-3-OXO-2,3,6,7,8,9,10,11,12,13,14,15,16,17-TETRADECAHYDRO-1H-CYCLOPENTA[A]PHENANTHREN-17-YL) ESTER | DrugId: DB08308
NodeType: Drug | Name: 3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL | DrugId: DB08309
NodeType: Drug | Name: N-[(2R)-2-{[(2S)-2-(1,3-benzoxazol-2-yl)pyrrolidin-1-yl]carbonyl}hexyl]-N-hydroxyformamide | DrugId: DB08310
NodeType: Drug | Name: 6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE | DrugId: DB08312
NodeType: Drug | Name: Nocodazole | DrugId: DB08313
NodeType: Drug | Name: (2-AMINO-1,3-OXAZOL-5-YL)-(3-BROMOPHENYL)METHANONE | DrugId: DB08314
NodeType: Drug | Name: 2-AMINO-N,N-BIS(PHENYLMETHYL)-1,3-OXAZOLE-5-CARBOXAMIDE | DrugId: DB08315
NodeType: Drug | Name: 4-amino-7,7-dimethyl-7,8-dihydroquinazolin-5(6H)-one | DrugId: DB08316
NodeType: Drug | Name: 5-methyl-6-phenylquinazoline-2,4-diamine | DrugId: DB08317
NodeType: Drug | Name: 6-(2-phenoxyethoxy)-1,3,5-triazine-2,4-diamine | DrugId: DB08318
NodeType: Drug | Name: 2'-HYDROXY-1,1'-BIPHENYL-2-SULFINIC ACID | DrugId: DB08319
NodeType: Drug | Name: DIETHYL (1R,2S,3R,4S)-5,6-BIS(4-HYDROXYPHENYL)-7-OXABICYCLO[2.2.1]HEPT-5-ENE-2,3-DICARBOXYLATE | DrugId: DB08320
NodeType: Drug | Name: (1S,2S,3R,6R)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol | DrugId: DB08321
NodeType: Drug | Name: 2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID | DrugId: DB08322
NodeType: Drug | Name: 3-OXO-N-[(3S)-2-OXOPYRROLIDIN-3-YL]DODECANAMIDE | DrugId: DB08323
NodeType: Drug | Name: N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE | DrugId: DB08324
NodeType: Drug | Name: 2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)ethanol | DrugId: DB08325
NodeType: Drug | Name: 2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE | DrugId: DB08326
NodeType: Drug | Name: PANTOTHENYL-AMINOETHANOL-11-PIVALIC ACID | DrugId: DB08328
NodeType: Drug | Name: Sulthiame | DrugId: DB08329
NodeType: Drug | Name: METHYL (2Z)-3-METHOXY-2-{2-[(E)-2-PHENYLVINYL]PHENYL}ACRYLATE | DrugId: DB08330
NodeType: Drug | Name: N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine | DrugId: DB08331
NodeType: Drug | Name: 9-(2-carboxyethyl)-10-methylanthracene endoperoxide | DrugId: DB08332
NodeType: Drug | Name: 4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME | DrugId: DB08333
NodeType: Drug | Name: 3-FLUORO-4-HYDROXYBENZALDEHYDE O-(CYCLOHEXYLCARBONYL)OXIME | DrugId: DB08334
NodeType: Drug | Name: 4-HYDROXYBENZALDEHYDE O-(3,3-DIMETHYLBUTANOYL)OXIME | DrugId: DB08335
NodeType: Drug | Name: 2-Methyl-2-propanyl [(1R)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate | DrugId: DB08336
NodeType: Drug | Name: 2-Methyl-2-propanyl [(1S)-2-methyl-1-(1,3,4-oxadiazol-2-yl)propyl]carbamate | DrugId: DB08337
NodeType: Drug | Name: 19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one | DrugId: DB08338
NodeType: Drug | Name: PD-166326 | DrugId: DB08339
NodeType: Drug | Name: N,N'-DIPHENYLPYRAZOLO[1,5-A][1,3,5]TRIAZINE-2,4-DIAMINE | DrugId: DB08340
NodeType: Drug | Name: 4-{[4-{[(1R,2R)-2-(dimethylamino)cyclopentyl]amino}-5-(trifluoromethyl)pyrimidin-2-yl]amino}-N-methylbenzenesulfonamide | DrugId: DB08341
NodeType: Drug | Name: S-palmitoyl-L-cysteine | DrugId: DB08342
NodeType: Drug | Name: 4-chloro-N-(3-methoxypropyl)-N-[(3S)-1-(2-phenylethyl)piperidin-3-yl]benzamide | DrugId: DB08344
NodeType: Drug | Name: 4-(2-(1H-IMIDAZOL-4-YL)ETHYLAMINO)-2-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE | DrugId: DB08345
NodeType: Drug | Name: (5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE | DrugId: DB08346
NodeType: Drug | Name: 4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile | DrugId: DB08347
NodeType: Drug | Name: N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE | DrugId: DB08348
NodeType: Drug | Name: N-cyclopropyl-3-{[1-(2,4-difluorophenyl)-7-methyl-6-oxo-6,7-dihydro-1H-pyrazolo[3,4-b]pyridin-4-yl]amino}-4-methylbenzamide | DrugId: DB08349
NodeType: Drug | Name: 5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE | DrugId: DB08350
NodeType: Drug | Name: N-cyclopropyl-4-methyl-3-{2-[(2-morpholin-4-ylethyl)amino]quinazolin-6-yl}benzamide | DrugId: DB08351
NodeType: Drug | Name: 6-[4-(2-fluorophenyl)-1,3-oxazol-5-yl]-N-(1-methylethyl)-1,3-benzothiazol-2-amine | DrugId: DB08352
NodeType: Drug | Name: 2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE | DrugId: DB08353
NodeType: Drug | Name: 2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE | DrugId: DB08354
NodeType: Drug | Name: 1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid | DrugId: DB08355
NodeType: Drug | Name: 4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol | DrugId: DB08356
NodeType: Drug | Name: Diethylene glycol diethyl ether | DrugId: DB08357
NodeType: Drug | Name: 2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE | DrugId: DB08358
NodeType: Drug | Name: 2-PHENYLAMINO-4-METHYL-5-ACETYL THIAZOLE | DrugId: DB08359
NodeType: Drug | Name: 2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE | DrugId: DB08360
NodeType: Drug | Name: 2-{[(1R,2S)-2-aminocyclohexyl]amino}-4-[(3-methylphenyl)amino]pyrimidine-5-carboxamide | DrugId: DB08361
NodeType: Drug | Name: N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE | DrugId: DB08362
NodeType: Drug | Name: 1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine | DrugId: DB08363
NodeType: Drug | Name: 1-{[(1E)-(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXY-LAMBDA^5^-PHOSPHANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLIDENE]AMINO}UNDECAN-2-ONE | DrugId: DB08364
NodeType: Drug | Name: 8-bromo-4-(2-chlorophenyl)-N-(2-hydroxyethyl)-6-methyl-1,3-dioxo-1,2,3,6-tetrahydropyrrolo[3,4-e]indole-7-carboxamide | DrugId: DB08365
NodeType: Drug | Name: 3-({3-[(1S,4aS,6S,7S,9S,9aR)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid | DrugId: DB08366
NodeType: Drug | Name: (R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE | DrugId: DB08367
NodeType: Drug | Name: OCTANE-1,3,5,7-TETRACARBOXYLIC ACID | DrugId: DB08368
NodeType: Drug | Name: 1-(biphenyl-4-ylmethyl)-1H-imidazole | DrugId: DB08369
NodeType: Drug | Name: S-(4-BROMOBENZYL)CYSTEINE | DrugId: DB08370
NodeType: Drug | Name: p-Benzoyl-L-phenylalanine | DrugId: DB08371
NodeType: Drug | Name: 1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA | DrugId: DB08372
NodeType: Drug | Name: 4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL | DrugId: DB08373
NodeType: Drug | Name: Phenylalanylmethylchloride | DrugId: DB08374
NodeType: Drug | Name: (2R)-2-[(1R)-1-[[(2Z)-2-(2-Amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-2-oxoethyl]-5-methylidene-2H-1,3-thiazine-4-carboxylic acid | DrugId: DB08375
NodeType: Drug | Name: (2R)-3-(phosphonooxy)propane-1,2-diyl diheptanoate | DrugId: DB08376
NodeType: Drug | Name: N-[4-(4-nitrophenylphospho)butanoyl]-D-alanine | DrugId: DB08377
NodeType: Drug | Name: 4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID | DrugId: DB08378
NodeType: Drug | Name: 6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one | DrugId: DB08379
NodeType: Drug | Name: Gosogliptin | DrugId: DB08382
NodeType: Drug | Name: 4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole | DrugId: DB08383
NodeType: Drug | Name: 2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline | DrugId: DB08384
NodeType: Drug | Name: 4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid | DrugId: DB08385
NodeType: Drug | Name: 2-{[4-(4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy]methyl}quinoline | DrugId: DB08386
NodeType: Drug | Name: Mardepodect | DrugId: DB08387
NodeType: Drug | Name: 5-(2-ETHOXYETHYL)-5-[4-(4-FLUOROPHENOXY)PHENOXY]PYRIMIDINE-2,4,6(1H,3H,5H)-TRIONE | DrugId: DB08388
NodeType: Drug | Name: 6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE | DrugId: DB08389
NodeType: Drug | Name: (6S)-6-CYCLOPENTYL-6-[2-(3-FLUORO-4-ISOPROPOXYPHENYL)ETHYL]-4-HYDROXY-5,6-DIHYDRO-2H-PYRAN-2-ONE | DrugId: DB08390
NodeType: Drug | Name: PQ-10 | DrugId: DB08391
NodeType: Drug | Name: 2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL | DrugId: DB08392
NodeType: Drug | Name: 2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL | DrugId: DB08393
NodeType: Drug | Name: PARA-NITROPHENYLPHOSPHONOBUTANOYL-GLYCINE | DrugId: DB08394
NodeType: Drug | Name: 2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE | DrugId: DB08395
NodeType: Drug | Name: 4-{[(Z)-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid | DrugId: DB08396
NodeType: Drug | Name: 6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID | DrugId: DB08397
NodeType: Drug | Name: 2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine | DrugId: DB08398
NodeType: Drug | Name: Piceatannol | DrugId: DB08399
NodeType: Drug | Name: 4-(3-{[5-(trifluoromethyl)pyridin-2-yl]oxy}benzyl)piperidine-1-carboxylic acid | DrugId: DB08400
NodeType: Drug | Name: (2E)-2-({(2S)-2-CARBOXY-2-[(PHENOXYACETYL)AMINO]ETHOXY}IMINO)PENTANEDIOIC ACID | DrugId: DB08401
NodeType: Drug | Name: 2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID | DrugId: DB08402
NodeType: Drug | Name: METHYLAMINO-PHENYLALANYL-LEUCYL-HYDROXAMIC ACID | DrugId: DB08403
NodeType: Drug | Name: S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEXANETHIOATE | DrugId: DB08404
NodeType: Drug | Name: S-(2-{[N-(2-HYDROXY-4-{[HYDROXY(OXIDO)PHOSPHINO]OXY}-3,3-DIMETHYLBUTANOYL)-BETA-ALANYL]AMINO}ETHYL) HEPTANETHIOATE | DrugId: DB08405
NodeType: Drug | Name: [N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE | DrugId: DB08406
NodeType: Drug | Name: Platensimycin | DrugId: DB08407
NodeType: Drug | Name: (3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl 2,2-dimethylpropanoate | DrugId: DB08408
NodeType: Drug | Name: 4-NITRO-BENZYLPHOSPHONOBUTANOYL-GLYCINE | DrugId: DB08409
NodeType: Drug | Name: PARA-NITROBENZYL GLUTARYL GLYCINIC ACID | DrugId: DB08410
NodeType: Drug | Name: N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine | DrugId: DB08411
NodeType: Drug | Name: 6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID | DrugId: DB08412
NodeType: Drug | Name: METHYL-PHOSPHONIC ACID MONO-(4-NITRO-PHENYL) ESTER | DrugId: DB08413
NodeType: Drug | Name: PNU-142721 | DrugId: DB08414
NodeType: Drug | Name: (9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE | DrugId: DB08416
NodeType: Drug | Name: (4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate | DrugId: DB08418
NodeType: Drug | Name: (1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE | DrugId: DB08419
NodeType: Drug | Name: 1-{[1-(2-AMINO-3-PHENYL-PROPIONYL)-PYRROLIDINE-2-CARBONYL]-AMINO}-2-(3-CYANO-PHENYL)-ETHANEBORONIC ACID | DrugId: DB08420
NodeType: Drug | Name: PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE | DrugId: DB08421
NodeType: Drug | Name: [PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE | DrugId: DB08422
NodeType: Drug | Name: [5-AMINO-1-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL][3-(PIPERIDIN-4-YLOXY)PHENYL]METHANONE | DrugId: DB08423
